video,frame,left-x,left-y,right-x,right-y,nose-x,nose-y
22,37,195,190,147,90,172,56
22,38,195,190,144,80,173,57
22,39,195,190,144,80,172,57
22,40,195,190,144,80,173,57
22,41,195,190,144,80,173,56
22,42,195,190,144,80,173,56
22,43,195,190,144,80,173,56
22,44,195,190,144,80,173,56
22,45,195,190,144,80,170,56
22,46,195,190,144,80,170,56
22,47,195,190,144,80,167,56
22,48,195,190,144,80,167,56
22,49,195,190,139,75,167,56
22,50,195,190,130,68,163,55
22,51,195,190,123,64,163,57
22,52,195,190,112,63,161,56
22,53,195,190,112,63,161,56
22,54,195,190,112,63,161,56
22,55,195,190,115,69,161,56
22,56,195,190,122,74,161,56
22,57,190,185,125,79,161,56
22,58,190,185,125,79,156,58
22,59,186,178,134,85,156,58
22,60,188,171,134,85,156,58
22,61,192,159,137,87,156,58
22,62,196,144,141,92,156,58
22,63,200,133,141,96,156,58
22,64,200,133,141,96,156,58
22,65,200,133,141,96,156,58
22,66,195,131,141,96,156,58
22,67,193,139,141,96,156,58
22,68,189,145,139,92,156,58
22,69,186,154,139,92,156,58
22,70,183,161,139,92,156,58
22,71,183,161,139,92,156,58
22,72,183,168,139,92,156,58
22,73,183,168,139,92,161,60
22,74,180,174,139,92,161,60
22,75,180,174,139,92,161,60
22,76,180,181,139,92,161,60
22,77,180,188,145,93,161,60
22,78,180,188,145,93,161,60
22,79,180,188,145,93,161,60
22,80,180,188,145,93,161,60
22,81,180,188,145,93,161,60
22,82,180,188,145,93,161,60
22,83,180,188,145,93,161,60
22,84,180,188,145,93,161,60
22,85,180,188,145,93,161,60
22,86,180,188,145,93,161,60
22,87,180,188,145,93,161,60
22,88,180,188,145,93,161,60
22,89,180,188,145,93,161,60
22,90,180,188,145,93,161,60
22,91,180,188,145,93,161,60
22,92,180,188,145,93,161,60
22,93,180,188,145,93,167,59
22,94,180,188,147,99,167,59
22,95,180,188,147,99,167,59
22,96,180,188,146,107,167,59
22,97,180,188,146,107,167,59
22,98,183,185,147,113,167,59
22,99,183,183,153,121,167,59
22,100,187,184,152,130,167,59
22,101,188,185,156,145,167,59
22,102,191,184,156,156,167,59
22,103,193,190,158,166,167,59
22,104,193,190,158,166,167,59
189,0,209,236,160,237,178,60
189,1,207,236,160,237,179,61
189,2,206,237,160,237,179,61
189,3,206,237,160,237,179,61
189,4,206,237,160,237,179,61
189,5,206,237,160,237,179,61
189,6,206,237,160,237,179,61
189,7,206,237,160,237,179,61
189,8,206,237,160,237,177,61
189,9,206,237,160,232,178,61
189,10,206,237,164,230,178,60
189,11,206,237,168,221,178,58
189,12,206,237,173,207,178,60
189,13,206,237,174,185,176,59
189,14,206,237,172,164,177,59
189,15,206,237,168,145,176,60
189,16,206,237,161,132,177,59
189,17,208,237,157,122,175,59
189,18,206,237,152,115,175,59
189,19,206,237,152,111,175,59
189,20,206,237,151,105,175,59
189,21,206,237,151,103,175,59
189,22,206,237,151,100,175,59
189,23,206,237,152,99,175,59
189,24,206,237,152,99,175,59
189,25,206,237,154,101,176,58
189,26,206,237,154,103,176,58
189,27,206,237,150,103,176,58
189,28,206,237,150,103,175,57
189,29,206,237,150,102,177,58
189,30,206,237,153,105,177,58
189,31,206,237,153,106,177,58
189,32,206,237,153,106,177,59
189,33,206,237,152,105,177,60
189,34,206,237,148,100,176,63
189,35,206,237,137,96,176,63
189,36,206,237,134,98,178,63
189,37,206,237,130,96,178,63
189,38,206,237,134,93,178,63
189,39,206,237,141,91,178,62
189,40,206,237,144,87,178,62
189,41,206,237,150,84,179,63
189,42,205,238,151,86,179,62
189,43,206,237,154,87,178,61
189,44,206,237,155,87,178,61
189,45,206,237,155,87,179,62
189,46,206,237,155,87,179,64
189,47,206,237,155,87,177,64
189,48,206,237,155,90,177,64
189,49,204,233,157,93,177,64
189,50,208,227,155,97,177,64
189,51,216,222,148,106,177,64
189,52,220,212,143,114,179,64
189,53,225,202,136,123,180,65
189,54,228,195,132,138,179,66
189,55,228,186,132,148,179,66
189,56,221,182,131,156,179,67
189,57,215,180,137,166,180,67
189,58,205,181,138,173,180,68
189,59,198,181,142,175,182,68
189,60,193,180,142,179,182,69
189,61,193,180,143,179,182,69
189,62,193,180,143,179,182,69
189,63,193,185,140,186,183,70
189,64,195,194,143,192,181,72
189,65,196,210,148,197,181,72
189,66,198,224,151,207,182,74
189,67,200,231,157,218,182,74
189,68,201,235,168,234,181,78
189,69,201,237,169,235,181,79
189,70,201,237,168,237,181,79
189,71,201,237,168,237,181,80
117,0,208,239,161,241,180,58
117,1,208,239,161,241,180,58
117,2,208,239,161,241,179,57
117,3,208,239,161,234,179,57
117,4,208,239,164,230,179,59
117,5,208,239,165,218,180,58
117,6,208,239,167,202,179,58
117,7,208,239,166,182,178,59
117,8,208,239,165,162,178,59
117,9,208,239,165,148,177,60
117,10,208,239,164,128,177,59
117,11,208,239,161,120,177,59
117,12,208,239,159,111,177,59
117,13,208,239,158,104,177,59
117,14,208,239,158,100,177,59
117,15,208,239,158,100,177,59
117,16,208,239,158,100,177,59
117,17,208,239,158,100,177,59
117,18,208,239,158,100,177,59
117,19,208,239,158,100,177,59
117,20,208,239,158,100,177,59
117,21,208,239,158,100,177,59
117,22,203,236,158,100,177,59
117,23,198,226,158,100,177,59
117,24,204,219,158,100,177,59
117,25,207,213,162,111,177,59
117,26,213,201,164,121,177,59
117,27,209,187,171,136,177,59
117,28,208,174,175,152,177,59
117,29,208,174,175,152,177,59
117,30,203,174,171,147,177,59
117,31,198,182,168,136,176,60
117,32,193,193,166,126,174,59
117,33,199,207,161,118,174,62
117,34,198,222,157,115,173,63
117,35,203,236,147,112,172,61
117,36,215,238,139,109,173,68
117,37,215,238,131,111,173,68
117,38,215,238,123,114,173,68
117,39,208,232,123,114,173,68
117,40,207,224,121,118,173,68
117,41,209,217,125,126,173,68
117,42,212,213,125,126,174,71
117,43,212,213,125,126,174,71
117,44,212,213,125,126,174,71
117,45,211,224,120,123,174,71
117,46,210,229,120,123,174,71
117,47,206,236,118,122,173,72
117,48,212,240,116,119,173,72
117,49,212,240,112,119,173,72
117,50,212,240,112,119,173,72
117,51,212,240,112,119,173,72
117,52,212,240,111,128,173,72
117,53,212,240,111,137,173,72
117,54,212,240,113,146,176,69
117,55,212,240,120,162,176,69
117,56,212,240,124,174,177,66
117,57,204,241,136,192,178,65
117,58,204,241,141,203,178,65
117,59,204,241,152,217,179,63
117,60,204,241,154,230,180,61
117,61,204,241,159,235,179,61
117,62,204,241,162,241,179,61
117,63,204,241,162,241,179,61
117,64,204,241,162,241,179,61
117,65,204,241,162,241,179,61
117,66,204,241,162,241,179,61
117,67,204,241,162,241,179,61
117,68,204,241,162,241,179,61
117,69,204,241,162,241,179,61
117,70,204,241,162,241,179,61
117,71,204,241,162,241,179,61
117,72,204,241,162,241,179,61
117,73,204,241,162,241,179,61
117,74,204,241,162,241,179,61
117,75,204,241,162,241,179,61
117,76,204,241,162,241,179,61
116,0,203,240,154,109,174,57
116,1,203,240,154,109,174,57
116,2,203,240,154,109,174,57
116,3,203,240,154,109,174,57
116,4,203,240,152,108,174,57
116,5,203,240,152,108,174,57
116,6,203,240,152,108,174,57
116,7,203,240,152,108,174,57
116,8,203,240,152,108,174,57
116,9,203,240,152,108,174,57
116,10,203,240,152,108,174,57
116,11,203,240,152,108,174,57
116,12,203,240,152,108,174,57
116,13,203,240,152,108,175,56
116,14,203,240,152,108,174,57
116,15,203,240,155,108,175,55
116,16,203,240,154,101,175,55
116,17,203,240,148,100,175,54
116,18,203,240,139,99,175,54
116,19,203,240,134,98,178,52
116,20,203,240,134,98,179,53
116,21,203,240,134,98,179,53
116,22,203,240,139,98,179,53
116,23,203,240,150,99,179,53
116,24,203,240,156,96,179,53
116,25,203,240,163,96,179,53
116,26,203,240,163,96,179,53
116,27,203,240,163,96,179,53
116,28,197,237,163,96,179,53
116,29,196,225,163,96,179,53
116,30,201,210,163,96,179,53
116,31,206,184,173,95,179,53
116,32,213,167,176,104,182,50
116,33,219,148,177,114,182,50
116,34,217,135,181,122,182,50
116,35,220,133,177,120,182,50
116,36,226,132,175,121,182,50
116,37,231,132,169,121,184,52
116,38,228,137,167,120,185,55
116,39,229,142,167,120,184,57
116,40,230,147,161,123,181,58
116,41,231,148,154,123,180,62
116,42,231,148,154,123,180,62
116,43,231,148,154,123,178,63
116,44,229,144,148,129,178,63
116,45,229,144,146,127,178,63
116,46,229,144,146,127,178,63
116,47,229,144,146,127,178,63
116,48,227,141,144,125,176,63
116,49,228,145,142,123,175,64
116,50,227,150,140,118,175,64
116,51,225,157,141,115,173,63
116,52,225,166,141,115,173,63
116,53,216,184,144,106,169,62
116,54,212,196,147,103,170,64
116,55,207,210,149,97,169,65
116,56,209,225,149,97,169,65
116,57,203,238,145,96,169,65
116,58,203,238,141,91,169,65
116,59,203,238,134,85,169,65
116,60,203,238,132,85,171,64
116,61,203,238,132,85,171,64
116,62,203,238,132,85,171,64
116,63,203,238,132,85,171,64
116,64,203,238,132,85,171,64
116,65,203,238,139,85,171,64
116,66,203,238,139,85,171,64
116,67,203,238,139,85,171,64
116,68,203,238,140,95,174,66
116,69,203,238,141,107,174,66
116,70,203,238,146,122,177,68
116,71,203,238,148,143,177,68
116,72,203,238,152,174,177,68
116,73,203,238,156,203,177,68
116,74,203,238,161,232,181,70
116,75,203,238,159,239,181,70
116,76,203,238,159,239,181,70
116,77,203,238,159,239,180,71
116,78,203,238,159,239,180,71
116,79,203,238,159,239,180,71
116,80,203,238,159,239,180,71
116,81,203,238,159,239,180,71
116,82,203,238,159,239,180,71
116,83,203,238,159,239,180,71
116,84,203,238,159,239,180,71
116,85,203,238,159,239,180,71
116,86,203,238,159,239,180,71
116,87,203,238,159,239,180,71
116,88,203,238,159,239,180,71
116,89,203,238,159,239,180,71
116,90,203,238,159,239,180,71
116,91,203,238,159,239,180,71
116,92,203,238,159,239,180,71
116,93,203,238,159,239,180,71
116,94,203,238,159,239,179,70
116,95,203,238,159,239,179,70
116,96,203,238,159,239,179,70
116,97,203,238,159,239,179,70
116,98,203,238,159,239,179,70
103,0,152,183,168,171,161,60
103,1,152,183,168,171,161,60
103,2,152,183,164,168,161,60
103,3,152,183,165,158,161,60
103,4,152,183,163,148,161,60
103,5,152,183,160,139,161,60
103,6,152,183,157,127,161,60
103,7,152,183,151,117,161,60
103,8,152,183,147,105,161,60
103,9,152,183,145,96,163,58
103,10,152,183,141,90,163,58
103,11,152,183,141,90,163,58
103,12,152,183,141,90,163,58
103,13,152,183,141,90,163,58
103,14,152,183,139,85,163,58
103,15,152,183,139,85,163,58
103,16,152,183,136,79,163,58
103,17,152,183,130,80,163,58
103,18,152,183,122,76,163,58
103,19,152,183,112,72,163,58
103,20,152,183,104,69,163,58
103,21,152,183,104,69,163,58
103,22,152,183,104,69,163,58
103,23,151,179,108,63,163,58
103,24,151,179,108,63,163,58
103,25,151,179,118,55,163,58
103,26,154,168,123,53,160,58
103,27,156,166,127,48,160,59
103,28,157,159,131,50,160,59
103,29,156,147,131,50,160,59
103,30,156,139,134,54,159,60
103,31,155,129,137,56,159,60
103,32,158,119,142,62,159,60
103,33,158,110,145,72,159,60
103,34,159,107,148,84,159,60
103,35,159,107,147,94,159,60
103,36,159,107,147,94,159,63
103,37,162,116,142,95,159,63
103,38,171,119,135,99,159,63
103,39,175,123,135,99,159,63
103,40,175,123,135,99,159,63
103,41,175,123,132,93,159,63
103,42,176,119,134,91,159,63
103,43,176,119,144,92,159,63
103,44,179,119,151,96,159,63
103,45,177,123,159,108,159,63
103,46,179,127,166,119,159,63
103,47,178,133,167,127,159,63
103,48,178,133,166,131,159,63
103,49,179,137,166,131,159,63
103,50,179,137,166,131,159,63
103,51,179,137,166,131,159,63
103,52,179,137,166,131,159,63
103,53,179,137,166,131,159,63
103,54,176,143,169,135,162,61
103,55,173,149,169,136,162,61
103,56,170,153,169,140,162,61
103,57,168,160,169,142,162,61
103,58,165,167,166,143,162,61
103,59,167,175,166,148,162,61
103,60,163,177,163,152,164,60
103,61,159,177,162,157,164,60
103,62,155,177,162,161,164,60
103,63,153,179,161,164,164,60
103,64,153,179,161,167,164,60
103,65,151,181,159,171,164,60
103,66,151,181,159,171,164,60
151,0,150,187,161,176,165,52
151,1,150,187,161,176,165,52
151,2,150,187,161,176,165,52
151,3,150,187,162,170,165,52
151,4,150,187,167,165,165,52
151,5,150,187,162,153,165,52
151,6,150,187,158,138,165,52
151,7,150,187,156,123,165,52
151,8,150,187,153,108,165,52
151,9,150,187,150,97,165,52
151,10,150,187,146,88,165,52
151,11,150,187,143,85,165,52
151,12,150,187,144,81,165,52
151,13,150,187,144,81,163,54
151,14,150,187,144,81,163,54
151,15,150,187,144,81,163,54
151,16,150,187,144,81,163,54
151,17,150,187,144,81,163,54
151,18,150,187,143,75,163,54
151,19,150,187,143,75,163,54
151,20,150,187,143,75,163,54
151,21,150,187,143,75,163,54
151,22,150,187,143,75,163,54
151,23,150,187,143,75,163,54
151,24,150,187,143,75,163,54
151,25,150,187,140,80,163,54
151,26,150,187,135,83,163,54
151,27,150,187,128,87,163,54
151,28,150,187,119,87,163,54
151,29,150,187,108,82,163,54
151,30,153,183,100,81,163,54
151,31,153,183,94,77,163,54
151,32,153,183,97,74,162,55
151,33,153,183,115,65,159,52
151,34,153,183,136,64,157,53
151,35,153,183,159,69,157,53
151,36,153,183,172,74,157,53
151,37,153,183,177,77,157,53
151,38,153,183,178,76,157,53
151,39,153,183,170,70,157,53
151,40,153,183,163,69,161,53
151,41,153,183,160,69,163,54
151,42,153,183,150,68,164,54
151,43,153,183,150,68,161,52
151,44,153,183,148,70,164,53
151,45,153,183,148,70,164,53
151,46,153,183,148,70,164,53
151,47,153,183,148,70,164,53
151,48,153,183,148,70,166,54
151,49,153,183,148,70,166,54
151,50,153,183,148,70,166,54
151,51,153,183,148,70,166,54
151,52,153,183,148,70,166,54
151,53,153,183,148,70,166,54
151,54,153,183,148,70,166,54
151,55,153,183,156,72,163,54
151,56,153,183,156,72,163,52
151,57,153,183,156,72,160,54
151,58,153,183,156,72,160,54
151,59,153,183,156,72,160,54
151,60,153,183,156,72,160,54
151,61,153,183,156,72,160,54
151,62,153,183,156,72,160,54
151,63,153,183,154,78,160,54
151,64,153,183,154,78,160,54
151,65,153,183,154,78,160,54
151,66,153,183,154,78,160,54
151,67,153,183,155,80,160,54
151,68,153,183,155,80,160,54
151,69,153,183,155,80,160,54
151,70,153,183,155,80,160,54
151,71,153,183,155,80,160,54
151,72,153,183,155,80,160,54
151,73,153,183,155,80,160,54
151,74,153,183,155,80,160,54
151,75,153,183,150,83,160,54
151,76,153,183,150,83,160,54
151,77,153,183,150,83,160,54
150,0,155,182,173,154,166,54
150,1,155,182,169,141,166,54
150,2,155,182,161,127,166,54
150,3,155,182,156,116,166,54
150,4,155,182,156,105,166,54
150,5,155,182,152,100,166,54
150,6,155,182,149,91,166,54
150,7,155,182,149,91,163,55
150,8,155,182,143,86,163,55
150,9,155,182,143,86,163,55
150,10,155,182,141,83,163,55
150,11,155,182,141,83,163,55
150,12,155,182,143,79,163,55
150,13,155,182,143,79,163,55
150,14,155,182,143,79,163,55
150,15,155,182,143,79,163,55
150,16,155,182,143,79,163,55
150,17,155,182,143,79,163,55
150,18,155,182,143,79,163,55
150,19,155,182,137,79,163,55
150,20,155,182,128,78,163,55
150,21,155,182,124,80,163,55
150,22,155,182,115,80,163,55
150,23,155,182,108,86,163,55
150,24,155,182,101,89,163,55
150,25,155,182,95,93,166,56
150,26,155,182,99,87,166,56
150,27,155,182,111,74,166,56
150,28,155,182,136,61,165,55
150,29,155,182,169,64,165,55
150,30,155,182,169,64,165,55
150,31,155,182,205,74,161,53
150,32,155,182,205,74,161,53
150,33,155,182,205,74,161,53
150,34,155,182,199,77,161,53
150,35,155,182,187,74,161,53
150,36,155,182,181,73,165,54
150,37,155,182,167,74,166,53
150,38,155,182,161,68,167,54
150,39,155,182,154,67,167,52
150,40,155,182,154,67,169,53
150,41,155,182,154,67,169,54
150,42,155,182,154,67,171,54
150,43,155,182,154,67,171,53
150,44,155,182,154,67,171,53
150,45,155,182,154,67,171,53
150,46,155,182,154,67,171,53
150,47,155,182,154,67,171,53
150,48,155,182,161,68,168,53
150,49,155,182,158,71,170,54
150,50,155,182,158,71,167,54
150,51,155,182,158,71,167,54
150,52,155,182,158,71,167,54
150,53,155,182,158,71,167,54
150,54,155,182,158,71,167,54
150,55,155,182,158,71,167,54
150,56,155,182,158,71,167,54
150,57,155,182,158,71,166,55
150,58,155,182,156,77,167,55
150,59,155,182,156,77,163,56
150,60,155,182,152,79,163,55
150,61,155,182,152,79,162,57
150,62,155,182,152,79,162,57
150,63,155,182,152,79,163,57
150,64,155,182,152,79,161,56
150,65,155,182,152,79,161,56
150,66,155,182,152,79,161,56
150,67,155,182,152,79,161,56
150,68,155,182,152,79,161,56
150,69,155,182,156,81,161,56
150,70,155,182,154,85,161,56
150,71,155,182,154,85,161,58
150,72,155,182,154,85,161,58
150,73,155,182,154,85,161,58
150,74,155,182,154,85,161,58
153,0,215,239,161,237,177,63
153,1,215,239,161,237,177,63
153,2,215,239,161,237,177,63
153,3,215,239,161,237,177,63
153,4,215,239,161,237,177,63
153,5,215,239,162,238,177,60
153,6,202,238,165,232,177,60
153,7,201,236,165,221,174,56
153,8,206,225,164,199,174,56
153,9,207,220,157,181,174,56
153,10,215,212,162,158,174,56
153,11,218,204,152,138,175,55
153,12,221,198,145,131,175,55
153,13,221,198,145,126,175,55
153,14,220,191,148,122,175,55
153,15,218,189,160,134,175,55
153,16,210,188,174,150,175,55
153,17,199,180,184,170,176,55
153,18,202,188,188,180,179,56
153,19,202,188,188,180,179,56
153,20,202,188,186,179,179,56
153,21,204,190,186,169,179,56
153,22,204,190,185,162,179,56
153,23,200,190,182,152,179,56
153,24,205,192,179,137,182,58
153,25,208,194,176,126,182,58
153,26,210,203,170,115,182,58
153,27,209,208,170,115,182,58
153,28,209,208,168,111,182,58
153,29,209,208,168,111,182,58
153,30,209,208,168,111,182,58
153,31,209,208,168,111,182,58
153,32,206,211,168,111,182,58
153,33,206,211,168,111,182,58
153,34,206,211,168,111,182,58
153,35,206,211,168,111,182,58
153,36,206,211,169,110,182,58
153,37,206,211,169,110,182,58
153,38,206,211,169,110,182,58
153,39,206,211,169,110,182,62
153,40,206,211,169,110,182,62
153,41,206,211,169,110,182,62
153,42,206,211,172,118,182,62
153,43,206,211,170,121,182,62
153,44,212,206,170,129,182,62
153,45,212,206,173,140,182,62
153,46,212,209,169,158,183,65
153,47,212,214,172,177,184,66
153,48,219,218,168,197,184,71
153,49,217,218,164,198,184,71
152,0,210,238,166,239,178,53
152,1,210,238,166,239,178,53
152,2,210,238,166,239,178,53
152,3,210,238,166,239,178,53
152,4,210,238,166,239,178,53
152,5,210,238,166,239,178,53
152,6,210,238,166,239,178,53
152,7,210,238,166,239,178,53
152,8,210,238,166,239,178,53
152,9,210,238,169,230,178,53
152,10,210,238,169,211,178,53
152,11,210,238,166,188,178,53
152,12,210,238,164,165,178,53
152,13,210,238,158,150,178,53
152,14,210,238,155,136,178,53
152,15,210,238,151,129,178,53
152,16,210,238,147,121,178,53
152,17,210,238,145,116,178,53
152,18,210,238,142,110,178,53
152,19,210,238,146,110,178,53
152,20,210,238,146,110,178,53
152,21,210,238,149,91,178,53
152,22,210,238,149,89,175,54
152,23,210,238,147,88,175,54
152,24,210,238,147,88,175,54
152,25,210,238,147,84,175,54
152,26,210,238,143,84,175,54
152,27,210,238,143,84,175,54
152,28,210,238,143,84,175,54
152,29,210,238,134,95,175,54
152,30,210,238,134,95,175,54
152,31,210,238,134,95,176,53
152,32,210,238,134,95,176,53
152,33,210,238,134,95,176,53
152,34,210,238,134,95,176,53
152,35,210,238,134,95,176,53
152,36,210,238,131,92,176,53
152,37,210,238,126,92,176,53
152,38,210,238,126,94,176,53
152,39,210,238,119,88,176,53
152,40,210,238,114,83,176,53
152,41,210,238,110,88,176,53
152,42,210,238,112,84,176,53
152,43,210,238,122,80,176,53
152,44,210,238,137,79,170,53
152,45,210,238,148,92,170,53
152,46,210,238,154,95,168,56
152,47,210,238,154,95,168,56
152,48,210,238,148,89,168,56
152,49,210,238,148,89,168,56
152,50,210,238,143,87,168,56
152,51,210,238,138,88,168,56
152,52,210,238,138,88,168,55
152,53,210,238,144,88,168,55
152,54,210,238,150,88,164,55
152,55,210,238,146,86,164,55
152,56,210,238,146,86,159,55
152,57,210,238,145,84,156,58
152,58,210,238,141,87,156,58
152,59,210,238,141,87,152,56
152,60,210,238,141,87,152,56
152,61,210,238,141,87,152,56
152,62,210,238,145,92,154,55
152,63,210,238,145,92,157,55
152,64,210,238,145,92,159,54
152,65,210,238,145,92,159,54
152,66,210,238,145,92,159,54
152,67,210,238,145,92,157,55
152,68,210,238,145,92,157,55
152,69,210,238,145,92,157,55
152,70,210,238,145,92,157,55
152,71,210,238,145,92,157,55
152,72,210,238,145,92,157,55
152,73,210,238,145,92,163,58
152,74,208,237,145,97,163,58
152,75,208,237,141,99,163,58
152,76,208,237,144,103,163,58
152,77,208,237,150,107,163,58
152,78,208,237,150,107,166,59
152,79,208,237,147,112,166,59
152,80,208,237,152,113,166,59
152,81,208,237,152,113,166,59
152,82,208,237,153,119,166,59
152,83,208,237,155,122,166,59
152,84,208,237,155,122,169,60
152,85,208,237,156,129,169,60
152,86,208,237,157,134,169,60
152,87,208,237,157,138,169,60
152,88,208,237,158,143,173,59
152,89,208,237,157,154,173,59
152,90,208,237,158,159,173,59
152,91,208,237,159,168,173,59
152,92,208,237,161,184,173,59
152,93,208,237,164,196,176,64
152,94,208,237,161,213,177,63
152,95,208,237,163,231,177,63
152,96,208,237,166,240,177,63
152,97,208,237,166,240,177,68
152,98,208,237,166,240,177,68
72,0,184,204,163,198,170,53
72,1,184,204,158,188,170,53
72,2,184,204,157,181,170,53
72,3,184,204,160,172,170,53
72,4,184,204,160,154,170,53
72,5,184,204,154,139,170,53
72,6,184,204,156,120,170,53
72,7,184,204,149,111,170,53
72,8,184,204,148,100,170,53
72,9,184,204,147,97,170,53
72,10,184,204,147,97,170,53
72,11,184,204,147,88,170,53
72,12,184,204,145,84,170,53
72,13,185,186,145,84,170,53
72,14,190,175,145,84,170,53
72,15,196,167,145,84,170,53
72,16,197,161,145,84,170,53
72,17,197,161,142,88,170,53
72,18,205,165,142,88,170,53
72,19,205,165,142,88,170,53
72,20,205,165,144,94,170,53
72,21,205,165,144,94,170,53
72,22,205,165,144,94,170,53
72,23,210,163,144,94,170,53
72,24,210,163,144,94,166,53
72,25,206,161,144,94,166,53
72,26,206,161,144,88,166,53
72,27,208,156,144,88,166,53
72,28,206,162,148,90,163,53
72,29,206,162,150,92,164,56
72,30,206,172,155,94,163,56
72,31,205,182,155,94,162,57
72,32,208,187,155,94,162,57
72,33,208,187,157,99,162,57
72,34,208,187,157,99,159,57
72,35,208,187,157,99,159,57
72,36,203,193,162,107,159,57
72,37,203,193,162,107,159,57
72,38,203,193,162,107,159,57
72,39,203,193,162,107,159,57
72,40,203,193,162,107,159,57
72,41,201,193,163,112,159,57
72,42,197,194,164,116,159,57
72,43,197,194,164,116,159,57
72,44,197,194,168,123,159,57
72,45,190,194,166,137,161,56
72,46,190,194,166,137,163,57
72,47,190,194,168,150,163,57
72,48,190,194,163,159,163,57
72,49,190,194,162,170,165,58
72,50,190,194,160,179,166,57
72,51,190,194,160,179,167,55
72,52,190,194,163,189,167,55
72,53,190,194,163,189,167,55
72,54,190,194,163,189,167,55
72,55,190,194,163,189,167,55
72,56,186,197,163,189,167,55
72,57,186,197,163,189,167,55
72,58,186,197,160,196,167,55
73,0,207,241,177,127,175,59
73,1,207,241,171,126,175,59
73,2,207,241,168,125,175,59
73,3,207,241,166,122,175,59
73,4,207,241,166,122,175,59
73,5,207,241,161,119,175,59
73,6,207,241,161,119,175,59
73,7,207,241,158,115,175,59
73,8,207,241,156,113,175,59
73,9,207,241,156,113,175,59
73,10,207,241,156,113,173,56
73,11,207,241,156,113,173,56
73,12,207,241,156,113,173,56
73,13,207,241,156,113,173,56
73,14,207,241,156,113,171,59
73,15,207,241,159,107,171,59
73,16,207,241,159,107,171,59
73,17,207,241,159,107,171,59
73,18,207,241,159,107,171,59
73,19,207,241,159,105,171,59
73,20,207,241,159,105,171,59
73,21,207,241,163,107,171,59
73,22,207,241,163,107,171,59
73,23,207,241,162,113,171,59
73,24,207,241,160,111,171,59
73,25,207,241,160,111,171,59
73,26,207,241,160,111,171,59
73,27,207,241,160,111,175,62
73,28,207,241,160,111,179,63
73,29,207,241,160,111,179,63
73,30,207,241,160,111,179,63
73,31,205,233,160,111,179,63
73,32,205,233,160,111,183,68
73,33,205,233,160,111,185,72
73,34,205,233,172,113,185,72
73,35,206,239,180,122,185,72
73,36,212,241,192,133,185,72
73,37,212,241,195,145,182,71
73,38,212,241,194,150,182,71
73,39,212,241,194,150,182,71
73,40,212,241,194,150,182,71
73,41,212,241,187,144,182,71
73,42,212,241,183,140,177,66
73,43,212,241,183,140,177,66
73,44,212,241,180,135,177,66
73,45,212,241,180,135,177,66
73,46,212,241,180,135,177,66
73,47,205,240,180,135,172,65
73,48,201,241,180,135,172,65
73,49,204,240,178,148,172,65
73,50,206,240,178,148,172,65
73,51,206,240,178,148,172,65
73,52,206,240,178,148,172,65
73,53,206,240,178,148,172,65
73,54,206,240,178,148,172,65
157,0,213,239,167,240,175,56
157,1,213,239,167,240,175,56
157,2,213,239,167,240,175,56
157,3,213,239,164,228,175,56
157,4,213,239,168,208,175,56
157,5,213,239,166,190,175,56
157,6,213,239,161,170,175,56
157,7,213,239,152,153,175,56
157,8,213,239,150,146,175,56
157,9,213,239,146,136,175,56
157,10,213,239,147,130,175,56
157,11,213,239,147,130,175,56
157,12,213,239,147,130,175,56
157,13,213,239,147,130,175,56
157,14,213,239,145,126,175,56
157,15,213,239,145,126,175,56
157,16,213,239,145,126,175,56
157,17,213,239,148,122,175,56
157,18,213,239,148,122,175,56
157,19,213,239,148,122,175,56
157,20,213,239,148,122,175,56
157,21,213,239,152,119,175,61
157,22,213,239,152,119,175,61
157,23,213,239,152,119,175,61
157,24,213,239,143,115,175,61
157,25,213,239,139,107,175,61
157,26,213,239,139,107,175,61
157,27,213,239,149,111,175,61
157,28,213,239,159,116,175,61
157,29,213,239,164,130,175,61
157,30,213,239,166,138,175,61
157,31,213,239,166,138,175,61
157,32,213,239,166,138,175,61
157,33,213,239,155,129,175,61
157,34,213,239,151,121,175,61
157,35,213,239,140,118,175,61
157,36,213,239,140,118,177,57
157,37,213,239,138,117,177,57
157,38,213,239,139,117,177,57
157,39,213,239,145,125,177,57
157,40,213,239,152,138,177,57
157,41,213,239,153,146,177,57
157,42,213,239,157,150,180,56
157,43,213,239,155,148,180,56
157,44,213,239,149,141,180,56
157,45,213,239,147,135,184,57
157,46,213,239,146,129,184,57
157,47,213,239,138,128,184,57
157,48,213,239,138,128,184,57
157,49,213,239,138,128,184,60
157,50,213,239,138,128,184,60
157,51,213,239,145,132,186,63
157,52,213,239,155,139,186,65
157,53,213,239,155,159,186,65
157,54,213,239,155,172,185,68
157,55,213,239,159,190,185,68
157,56,213,239,157,200,186,72
157,57,213,239,157,212,186,72
157,58,213,239,157,225,186,72
157,59,213,239,162,228,186,72
157,60,213,239,164,235,186,70
157,61,213,239,165,238,185,69
157,62,213,239,165,238,183,68
157,63,213,239,165,238,183,68
157,64,213,239,165,238,183,68
157,65,213,239,165,238,183,68
157,66,213,239,165,238,179,67
157,67,213,239,165,238,179,67
156,0,152,188,168,177,163,54
156,1,152,188,168,177,163,54
156,2,152,188,168,177,163,54
156,3,152,188,168,177,163,54
156,4,152,188,168,177,163,54
156,5,152,188,169,169,163,54
